"AA","AB","AC","BA","BB","BC","CA","CB","CC"
-0.146825481798988,0.244626479384176,-0.0551528654494239,0.205704748894016,-0.0640639518885461,0.207654689855975,0.0646968336841727,0.143255367873508,0.241781015265899
0.119640926653295,0.203592251232419,-0.0827550236384446,0.29800403163879,-0.923963019740251,-0.384102537140969,0.129430977365045,-0.240726470746869,-0.55234540295617
0.520643163248417,0.126541756284849,0.374380678870316,-0.0469229297047372,-0.0987301227204639,-0.220874439300367,0.246705979041835,0.185934824849757,0.129668574114609
0.57183901770544,-0.0698335991183227,0.40698854038217,-0.306623010176167,0.100087101766254,0.359964704673072,0.366333274489667,-0.0112967495035684,0.0372236490274185
0.347470707617169,0.706069891016175,0.0798441840472583,0.111124756492572,0.559312548845723,0.0935767278582175,0.435555465754578,0.307817464304353,0.686908173766817
-0.29155131264409,0.482276636560252,0.265941242126774,0.0554757236828807,0.477766991991907,-0.995738314378491,1.02163363779317,-0.589866100250418,0.916406088441012
-0.445963632126179,1.00244218439761,0.263042128335875,0.278646339385955,0.714001754418763,0.00453819493243324,1.21640465020474,-0.815109807196177,0.529132700161254
-1.51193557976792,1.66846912935731,-0.724911224339138,0.505390985493073,0.39090883289219,-0.121246176132371,-0.0181400044751774,-0.271274720453747,0.214252733273021
-0.862989126612417,1.09737824890609,-0.305875025740902,0.380639082440127,0.311822624348506,-0.0929677713472224,0.0974663696824285,0.720414486474802,-0.055149919989909
-0.561960043624838,-0.120073757899598,-0.263407331510198,0.0512827068080261,-0.0164718546788517,-0.45751514743565,-0.0749270773191675,0.043396917745258,0.851409005763145
-0.551240204968569,0.443062603283725,-0.174056092447932,0.298682707135068,0.514102477929424,0.259876827897595,0.051867195695023,-0.15378911959213,-0.10258109198777
-1.0298308006599,0.377184354395243,-0.51584018331966,0.0439948560519183,0.922424593057962,1.49193319951891,0.126207544101883,0.606087790275089,-0.97438385476426
-0.641601198605212,0.540023229283124,-0.726688803401751,-0.458804264174721,0.273197039039681,1.38837612297572,-0.265085118748611,0.370669963112528,-0.699346855015499
-0.221838444590555,0.403638534907043,-0.950191822965021,-0.140586202408696,0.201119654268527,0.594179071985243,-0.0779790982731434,-0.579347479201897,-0.466176897877488
-0.261738290284543,0.945563763966841,-0.190290690600265,-0.440167891970355,0.599141692903133,0.0498803690943811,-0.0573913200485429,0.0509407028981158,-0.506398102735813
-0.288144890548566,0.558144334779651,0.397818588964985,-0.20569112240984,0.901871286684214,-0.0978687032280691,0.913617736489207,-0.410826428958187,0.0417817127864706
0.255287048012097,0.264863574868641,0.311482069052644,-0.212654330738535,0.859883187679007,-0.325940903904309,0.348034434662254,-0.630168602735425,0.282606637412186
0.167755754430255,-0.113099395887379,0.154136172174589,-0.97490282906473,1.0895458419387,-0.287597931046002,-0.243846717679312,-0.096426276751265,-0.0682463760522478
-0.752777647444605,0.123054105764959,-0.230841857298527,-0.443244541506409,1.1797435431094,0.349300912391831,-0.416650056980091,0.566654407506045,-0.165221912946706
-0.916154172109377,0.424040591008046,-0.13381896277938,-0.249832422593234,0.634898323572389,0.281236333554156,-0.52255210573865,0.527452381675174,-0.595196477019181
-0.464239840993796,-0.319475153193518,0.178097815113043,-0.207624113991668,-0.0479375346854399,0.435155142334289,0.146261838355964,0.407837338938445,-0.228109372073881
-0.713370104779309,0.189686243580652,-0.111888085292813,0.655026072141324,-1.05160753707709,0.782953249361461,-0.437628329982128,0.0625738998898853,-0.450501176390921
-0.174141124727351,0.17932500349278,-0.648958406861689,-0.021432888786004,-0.76596607636763,0.467522882698596,-0.00541687151956187,-0.169244489715646,-0.302374306742686
-0.131208943484375,0.287763061451212,-0.326679323269759,-0.350880568928523,-0.11938460797515,-0.0112160999048054,-0.183303680267292,0.366698836990171,-0.429646829518403
0.147880069082223,-0.265346781097681,0.0896108589881073,-0.23605255994458,0.963103705578228,-0.248852284558752,0.262226409462118,0.267407484412379,-0.448263105510415
-0.14172699221554,-0.557252477980188,0.373376808408066,-0.122710007902681,0.154559012457726,-0.674736054825924,-0.44472835605857,0.209456627862712,-0.321012814612454
-0.0980577519299921,-0.155058594547988,0.89865682997347,0.603551892298437,-0.228617165971582,-0.613218180625636,-0.122693444492945,0.0351668877084574,-0.00484437686261494
0.356969589697797,0.305158706165199,0.623690501796774,-0.462956167108166,0.637722398663523,-0.830933073693584,-0.831620680839597,0.333279861898267,0.643810740429731
-0.338074545557831,0.516834504988095,0.299755327633599,-0.17351132785812,-0.157327558240688,-0.18698588844169,-0.59380458903785,0.51076541112828,0.721671590517003
-0.41566016764588,0.854315739060417,-0.805953545321775,-0.372140508773527,0.18291200850686,-0.0757406864575358,-0.253647022624866,-0.479006462463909,-0.045988770128342
-0.00686286300296936,0.156189005615943,-0.655351539753734,-0.787156606600824,0.493938609808782,0.197716638252835,0.0187307140492052,-0.0324237267383432,-0.7094988329536
0.082542127800039,0.16556232177825,-0.55719805064185,-0.354510804802553,0.0157754896468791,1.30522170234111,0.0887419783222698,0.169643380628908,-1.29949015976245
-0.247698848768614,0.233177884531654,-0.450963084637682,0.334589206796951,-0.436337100578617,0.543968051169361,0.256260382846878,-0.0679717494382813,-0.792512628053325
0.357214277135372,-0.45686857806242,-0.00701785395406695,-0.2635000689606,-0.327002251495895,-0.151867855634101,0.310514636080486,-0.166737869548388,-0.0305291093579478
0.164756142968812,-0.326706813417419,0.405272234538818,0.0195834170894986,0.0431175131852895,-0.231484431545469,-0.00398543494819968,0.29228114029263,0.710136816466698
-0.230434263823632,0.61813155143319,0.152167999586951,-0.138248425372472,0.0262585870660956,-0.21542435639653,-0.0201266191216055,-0.0052290029345141,0.330090502398461
0.40424530527527,-0.354274327567823,0.144134609785433,-0.308487205456521,0.557607382812411,-0.248846705009755,0.22569637103729,0.053652461160001,-0.165117008769545
0.518720974181459,-0.459823956138186,-0.572155342282417,0.0987389071391256,-0.0708658749688477,0.481616218868388,1.20604894105509,-0.638924311964068,-0.139969859249654
0.9651769353989,-0.831872507574102,-0.537855950623817,0.693859819311502,-0.127887815253988,-0.21145884570747,0.45855798204842,0.220153812020813,-0.0947893406791314
1.22453697856801,-1.18018915310301,-0.346014890506571,0.204873782704348,-0.491595708999537,0.363873172517212,0.457225360622059,0.0642396756261592,-0.42476755189133
0.0635759619123904,-0.257329385340835,-0.708238869107932,-0.12377479731055,0.0979974954279604,-0.0715160263077369,-0.144028080460389,-0.403044932963845,-0.310762526134063
-0.167588797556498,0.0769811406755954,0.371975118028234,0.322245427199873,-0.154971348715232,-0.644960495130056,-0.260470432111143,0.0115709784484609,0.1529776481754
0.00935535036316296,0.476147181625515,0.865301271456622,0.586022717163974,-0.601766961466917,-0.673602125858163,-0.152665702019955,-0.322002521628503,1.19219888338495
0.0371915701353938,0.569428438494761,0.386221564678983,0.78033055580561,-0.310401782473444,-0.510581479749342,-0.237816953597789,0.0516932249951504,1.0798995841664
0.344987637852007,0.0210110308590165,-0.0190260085897889,-0.319052554689001,-0.201500575401929,0.161509622717293,0.0590696534172258,0.0751929676978778,0.150804459194756
-0.152176988090692,0.859577343510623,0.253462915619688,0.864697087022346,-0.445078675069849,0.270427737089395,0.404992800953673,-0.288504287408289,-0.273516734249429
-0.165432680875698,0.373631296338745,0.0787868019184616,0.017120786721184,-0.458562918185236,-0.179268860411414,0.638754008482846,-0.975137624003852,0.0514413629358594
-0.0638725514911239,0.182182212532274,-0.149488699829669,0.0579732223575782,0.577611010587823,-0.31138737481894,0.541785587209899,-0.763896190089104,-0.141541325198704
0.101368147885232,-0.136986772993392,0.559751234408542,0.0789308654497591,-0.0768580715508717,-0.414997519687074,0.58053105960937,-0.631707832371022,0.0307566510130336
0.527323695965103,-0.727370125328108,-0.140313300732142,0.44124861619407,-0.612549193818714,0.197904242870256,0.830046940022333,-0.835620960474312,-0.422554038519938
-0.0477174491901116,-1.15343816677534,-0.367035965929874,-0.0952166059402296,-0.706078960382541,0.218783717547363,1.14570888729479,-1.06398034959706,-0.367041354873034
0.416171512260924,-0.480639516017185,0.447308520321463,-0.0823179327584257,0.0182482031353379,-0.516600472378432,0.27927229675676,0.583047763642623,0.582444357843531
0.371211707427071,-0.319322135793707,0.188785925068737,-0.111067240525243,-0.132017999167026,-0.851602532220813,0.66449281604777,0.0914413567361768,0.780064147102968
0.442183092572526,-0.0434787031728641,0.135661192932975,0.0611682984832283,-0.269375676222463,-0.131347654345302,0.806621908755678,-0.849076622858958,0.798479078106518
0.260691209519607,-0.274809733682131,-0.27636241548336,0.213153446110905,-0.289241786445572,0.170949665919203,0.300676572161285,-0.623931890681632,0.00113349687228263
-0.570133124891304,0.452048489405597,-0.0964253816588493,-0.0764670335074651,-0.159743244099869,0.0299744959353617,-0.13465436716722,0.0729386223770998,-0.693303416428543
-0.448463570756653,0.553757843476833,0.0457753643149472,-0.553455963815039,0.299029593639706,0.168625980194835,-0.353817522883118,0.385476834796752,-0.650075856378593
-0.675742098350137,0.557555419123725,-0.554683965272809,-0.173483995143617,0.161021624502511,0.499705352339094,-0.516753045876235,0.123124006812695,-0.982216007986928
-1.10087094744714,0.673208135802329,-0.303995734504599,0.485047637593608,-0.148206677038724,0.246771500382503,-0.719842450154129,0.138106004111322,-0.365356958772258
-0.0829542742035748,-0.230043811312676,-0.247093861571021,0.142474612689592,-0.198889010946981,0.284487386700565,-0.861065647861744,0.468486747440232,-0.617265568711362
-0.501497201510026,0.665663883616301,0.656173793620659,-0.00791821582613801,0.354301007855733,-0.39507803564546,-0.928192383334166,-0.325481695709736,0.611362157217269
-0.394281862769206,0.675400405552534,0.288892868859858,-0.114804801043377,0.0552700477598246,0.223772473797406,-0.693832989264623,0.325559074100555,0.422175492730675
-0.471449863808147,0.893845502480938,-0.115455349595475,-0.554270316320295,0.354119744825639,0.152350014836054,-0.132999038542203,0.716621181850301,-0.018007603133489
0.0393527334131706,-0.512501827866868,0.127356741877916,-0.132048232719812,-0.112371539069788,0.249169366898984,0.675187467571084,0.0328284503509793,0.157207827043789
0.124064944741162,-0.137814915989496,0.61654854765333,0.339672640629368,0.122604777323405,0.826512275754108,0.3008111779736,0.0872898960577544,0.110328029321557
0.0236507660198596,-0.577058812945217,0.179153480156182,0.139193760005867,-0.58744618145048,0.143652229511531,-0.283130844719317,0.163987674922266,-0.223284501559653
0.54665443047308,-0.519262388342885,-0.0466180053726587,-0.317739559016231,0.303498922453533,1.02469305425577,-0.285031644328577,-0.0700551836064552,-0.366640814004452
-0.0821597948964227,-0.778373467936372,-0.316315012058738,-0.924843867325709,0.472128701248269,0.969113121917743,0.0232394742931187,0.365589658075102,-0.387939211253453
0.390538043382697,-1.1328900995854,0.372260125755431,0.0163722282109103,-0.259302965286667,-0.322431564550617,-0.128165158786798,-0.497397571429561,-0.247714734305318
0.333321841236274,0.0904944088930368,0.158436886284752,-0.389394232298758,-0.288535326911887,-0.548731608918051,0.165514720867278,-0.0821091601338869,0.0572976548663402
0.663513774738749,-0.41345697176268,0.265427397292379,-0.746581719196447,1.00789692315073,0.111240908384603,-0.00616561469783994,-0.101350349653667,0.391025221960435
0.814847944164786,-0.916490446168776,-0.398880887995807,-0.557204668833248,0.154373522053159,0.246489889966226,0.2227978349547,-0.631853240432948,-0.353999053415719
0.26045481239785,-0.29602680111764,0.393610591657427,-0.26268382966862,0.229727171219467,-0.443295032130941,-0.488622803147524,0.0105177827609076,-0.202751270563167
0.137699835537106,0.0477666974724477,0.265572299288726,-0.622877587202191,0.395897666624696,-0.823189119383237,-0.235210102088149,-0.636397173844191,0.579877505334537
-0.241125463721769,0.614126669788997,0.0490260373781364,-0.34312516583083,0.169547359194339,-1.05222287687693,0.465064991776463,-0.00496346323262981,0.310488661257848
0.17970901709753,0.798898173247635,-0.390036602449097,-0.59955524624818,-0.0106451914276036,-0.115837666632251,-0.353007936880226,0.768093952946866,-0.248343504925294
0.353389475651626,-0.0667684503077687,-0.706645222041789,0.0357616117212714,-0.0039868562508194,0.733919818980592,0.22297962962326,-0.0635712069018692,-0.73177869014502
0.607163180919159,-0.718649954530462,-0.388750872774473,0.0416633657707593,0.422527526287063,1.0128093018794,0.178616988690174,-0.245242848464779,-0.518452920862454
0.881526879232763,-0.892724113370201,-0.788762227757475,0.284276625157556,0.35834873628217,0.927889456293271,0.58740377798548,-0.758870860325055,-0.836116523690268
0.0654414845980974,-0.277186196980497,-0.543529415556287,-0.022658953424944,0.316413684813893,0.0177549040149861,-0.0222661877343452,0.0294587138241053,-0.577357525403767
-0.992079921435842,1.13338596832739,-0.803219619801061,1.02534803352923,-0.342100254732315,0.78326434211004,0.419721623378676,0.0166748308694315,-0.804400268576822
-0.383931214181241,0.256637165617471,-0.138219015192037,-0.101381148693031,-0.0289710899635173,0.0685266530004551,-0.510789151689372,0.166464051296016,-0.0865792384935335
-0.410394339544362,-0.247962218771166,0.244779209241595,0.615364355297218,-0.418692964586654,-0.121655457941766,-0.406772875682595,-0.0191330085183899,-0.485304705065321
