"AA","AB","AC","BA","BB","BC","CA","CB","CC"
0.324698177677876,0.168545252289768,0.0808920381532519,0.0576166703144963,-0.0695244896124668,-0.281565188271028,-0.307959370819338,0.296927714117195,-0.235215373982296
0.0684447329874728,0.148123293903234,0.28167034346065,0.313693028352709,0.292879156975394,0.0440902634994508,0.214497857750361,0.469464144056921,-0.0743665327178639
0.154948628075476,0.385400019025995,0.320929379995963,-0.129052996815937,0.755604377119538,-0.337487617279476,0.0971913672349164,-0.325682033867194,0.292053948355505
0.0255296271526541,0.0255592404662075,0.312416008610255,-0.545562178650197,0.529622861113017,-0.481051064467371,-0.0423988863049511,-0.377813589861188,0.0900334603834177
-0.456498099865722,-0.276373931017001,-0.0629532034635672,0.0417191124101994,0.549701598581331,0.144103668815769,-0.172642164371881,0.231113949021574,0.00266674088825393
-0.337997214269763,-0.338159744232776,0.116219277686441,-0.128357691026994,0.430865153776802,-0.0243659603485147,-0.263289509204581,0.155011821363352,-0.345158236553359
-0.24177437729591,-0.641330083915519,0.402884953023679,-0.128151775270433,-0.195023090435979,0.160415307110178,0.205666957753225,0.285278384583874,-0.00332223416324495
-0.156971529251022,-0.529819566152655,0.0656958931014923,0.274476980483514,-0.625955086916284,0.565906164657311,-0.295850500404617,-0.15017322034803,-0.272917197996616
0.227303011441342,-0.382277585694453,-0.329689504446953,-0.0918422353309871,-0.750858853349259,0.0773053353028073,-0.14118507257266,-0.0742542222984681,0.0168945956720508
0.235503673326352,-0.250277000551704,0.0775815632843611,-0.264982507025497,-0.314206880646431,-0.505312739026508,-0.00632278091617371,0.060553096326777,-0.0253859429642827
0.0384087890645398,-0.173044202752234,0.276341296530853,0.263682520881928,0.310820731780775,-0.477078374888775,0.352288344238711,0.115836133564821,-0.261532667967669
-0.0345267781306658,-0.609685124184884,0.0197225388623904,0.163897226194941,-0.117148880429218,-0.242491947603432,-0.094501395782346,-0.140008708131412,-0.67466708415813
0.199853676172819,-0.43429435830555,0.516704912317043,0.489769551837307,-0.00467165703988452,-0.146388059045559,-0.0767591917357248,0.063903227151061,-0.386796294519042
0.300760473457962,0.514581343716647,-0.00956122786565172,-0.321377807975522,0.605404788537497,-0.0569587374395078,-0.404761628437873,-0.0477141511121896,0.0105590107673053
-0.137346007405809,0.320175141072874,0.0807155054159714,-0.318637625793691,0.0687245441733714,0.0807294498242991,-0.258527253169369,0.149657516670721,0.502631768299375
-0.282384083714598,0.664396938591737,-0.684337404834762,-0.379112266401884,0.164407236611071,-0.224382635941663,-0.212253734793034,-0.556624067699928,0.0756273703586709
-0.00774457227323784,0.0752700283251773,-0.28636674095881,-0.187847324915076,-0.320547134206004,-0.253264782496517,0.277196112830072,-0.430322502758274,-0.340514034158676
0.151344598690191,-0.0815641690451374,0.176457568167561,-0.231913486607404,-0.297100258993728,0.408531501574056,0.188796399656769,-0.115679938515349,-0.565834540953039
-0.0233820749498792,-0.114799277090788,-0.118808113339737,0.158768492202788,-0.295257331918628,0.138000864027428,0.0955387432862517,0.0546535941807189,-0.46035765675538
0.308700657262991,-0.34268715090777,-0.254009366851893,-0.439386480024996,-0.0571429684398931,0.150010660129908,0.338078514327665,-0.145540051206534,-0.277520622255773
0.223631599100267,-0.342702651741695,0.153438498275056,-0.28338962021587,0.469380944617131,0.0763123572213511,0.0385427658475425,0.296265280712003,0.458303080202937
-0.100412491786439,0.533185557655575,-0.180694774618342,-0.242104117738955,0.22716282755964,0.191407923187716,0.0333306079507453,0.00340389157823322,-0.00277227180683168
0.107612010083924,0.0266814014864524,0.0613169525935955,-0.122537377209443,0.348739294330836,-0.147625123997509,0.130599812322947,0.18828551229794,-0.247934665961383
-0.248158080402229,0.449086319398043,-0.444416781985168,0.0847275939332353,-0.0821272833388149,0.325491311838417,0.598689448112949,0.0750176104547207,-0.0122312989524049
0.395175297793072,-0.139830280875652,-0.517036963934783,0.625735612862506,-0.0492513377472221,-0.236904273882956,0.38644129342975,0.30366998995718,-0.073970353990098
0.73924266717247,-0.605142448414102,-0.26460634893119,0.0187511414155103,-0.282203267774375,0.26437384392508,0.270261633223949,0.274660110984875,-0.34335901031595
0.0672967473878245,-0.322743672476186,-0.434338897113739,-0.18702303887411,0.114434241340268,-0.406282658745085,-0.395313245790492,-0.156785280225761,-0.036862554139869
-0.265562026174287,0.211424993804059,0.305830536347989,0.18257332340422,0.0304377962972866,-0.564117117520868,-0.0395611406667763,-0.243730470721266,0.0868330664951548
0.124627990957986,0.438577149538991,0.400366892574452,0.106186735915321,0.0880179886996976,-0.105348996113288,0.0700059926820002,-0.49083806429041,0.727264504502778
0.036606123191852,0.672792882128199,-0.0756984734820108,0.48875487999326,0.148617385332982,0.0539874557807614,-0.208931014044552,0.119037085132527,0.617979546005408
0.668412338629197,-0.397689623870788,0.0862910834197846,-0.221579247522307,-0.344038415718905,0.0327887324833701,-0.0534068426671416,0.189260442465533,0.25612155120433
0.165098116882349,0.466412284578879,0.277692603460808,0.317705756699503,0.218081909137821,0.240813674172471,0.0664136067998197,0.119930352592838,-0.249287046408309
0.220011275813857,-0.107459582510582,0.123753994947879,-0.287121812021529,-0.0967035626173457,-0.234228763002925,0.214671900063531,-0.466807756609003,0.0964085559652771
0.0470078392829849,-0.0121846370805101,0.115319974170263,0.451212873026567,0.0381383988812965,-0.635042420818857,0.264583642081976,-0.483940184710516,0.123267348801227
-0.154715200586548,0.202379458413341,0.441061609673036,0.19680438735469,-0.194550237271231,-0.269932422788122,0.227109522153201,-0.173372703316704,-0.0879329737224726
0.035340475430819,-0.160167348408377,0.0131819160676303,0.0193321602332457,-0.130983573599878,0.0102989778927569,0.414308851460055,-0.361606678187033,-0.269058821720166
-0.518496357709146,-0.63531521468283,-0.109305253491471,-0.145413676952552,-0.702000476353792,-0.0962204865440179,0.400465553784399,-0.210400878070665,-0.109310642434631
0.307908983672796,-0.310590909323668,0.277533697435338,0.215856667694334,-0.308459681221119,-0.309097911073168,0.449842925044229,0.41230028971041,0.412669534957406
0.196683206069216,-0.00958879199661999,-0.245107364549951,0.23648153917793,-0.460379110000085,-0.32128851157575,0.571704620214481,0.301269882669905,0.34617085748428
0.683715941540829,-0.29859514218656,-0.0447455008310542,0.0391734039053944,-0.202402650901993,0.0891494158107337,0.426431009920849,-0.344308481224382,0.618072384342489
0.318469486613862,-0.395259396826574,-0.0521194553517695,0.0462385823118108,-0.135066499609255,-0.103125063130519,0.222771139532041,-0.578545908608465,0.225376457003874
-0.170988756786791,-0.0729886415027827,0.0709476828540353,-0.141309317554426,-0.117685577934225,-0.174592582913719,-0.214766873598658,0.133659893679328,-0.525930351915658
0.0689032914847935,-0.127412822657545,0.265525619591692,-0.371302854484681,0.0275646255077706,-0.0999576651434093,-0.278933752735529,0.245118836777088,-0.430325601101848
-0.342249015490335,0.00953976821104813,0.0771745081053283,-0.119989247755922,-0.0447738386109255,-0.272566115123074,-0.415332360229171,-0.141247603062191,-0.350357534608791
-0.545055331414393,-0.0795454640374028,0.0264095765940963,0.198495988739475,0.128599713538838,-0.157057213182569,-0.63783575215531,-0.0355478070202779,-0.0349516476735631
-0.0961099779691733,-0.316024001089362,0.212173363134857,-0.0765456634672488,-0.0332569455788142,-0.276839221273286,-0.649853175903491,0.108278787334395,-0.157998344005484
-0.159860733387984,0.298206291368169,0.43073238406602,0.0724277430788714,0.306198482428419,-0.119538535078679,-0.465660980434223,-0.840699763797523,0.38592074766263
-0.0719112582162267,0.29671417638309,0.219942575080968,-0.169181793966669,0.137053104394713,0.308045055082717,-0.331656663647025,-0.101778591925645,0.353225198951785
-0.0248323498556124,0.379210561870977,-0.25599444358959,-0.305890052862228,0.0817747770422497,0.324120018606639,-0.0968451360706983,0.703663988606044,-0.158546697127604
-0.132788425519683,-0.257730770344397,-0.0723366428425053,-0.0865487354428957,-0.123605728025925,0.493239059335055,0.712335446577429,0.0318016726144294,-0.0424855576766326
-0.17947890161252,0.252434391718941,0.52991781791061,0.362107011834651,0.114436263570887,0.932394278772988,0.318696443715886,0.0846814000933417,0.0236972995788369
-0.0828642300531904,-0.42146612853031,0.0648188786908738,0.0633754296469848,-0.469371644019555,0.283394520191352,0.0682530753459506,-0.240073871498548,-0.337619103024961
0.317582924413998,-0.297435386865258,0.215053771302975,-0.201715630880605,0.10354261547096,0.704871993874444,-0.0212411748585699,-0.450615041108826,-0.104969037328819
-0.403498573995382,-0.542614862593154,0.390134548941061,-0.603357993984905,-0.0777872686126681,0.105674769584655,-0.164516584360864,0.438080493985571,0.318510349746347
0.0994859080849212,-0.782808768424329,0.397680879668374,-0.411812824777985,0.258385265274662,-0.353501374888659,-0.258247495930044,-0.344057104679582,-0.222293980392375
0.144726782420627,0.326790023729864,0.132379443005089,-0.512367781478954,-0.132443779407277,-0.516883622687352,-0.137868958613023,0.294483657737518,0.031240211586677
0.398415114276535,-0.0619138877592369,0.141526151819062,-0.431406428121595,0.650216288608869,0.262675763963103,-0.1287728092116,0.0760364981905548,0.267123976487118
0.0732219941882652,-0.0590258951386964,-0.178528642760301,-0.49377369950835,0.0278796161592835,-0.0228295208771704,-0.124163401541062,-0.256756672546017,-0.133646808180213
0.159003291851195,-0.107761599015259,0.104400545203317,-0.0225907734254792,0.00054900168987513,-0.0898160864648062,-0.539454905433256,0.136914806988826,-0.491961317017278
0.163543334021323,0.119392721923539,-0.198884052404373,-0.0779019575714546,-0.16697113588107,-0.255520245091671,0.0256346974329727,-0.85199496177154,0.115421153641438
-0.10407296556268,0.525555115567337,-0.306190708499385,-0.362376965950248,0.272014391757521,-0.61806907635996,0.524505692807721,0.00132384570194816,-0.0447280846196732
0.311314833942613,0.642189403216711,-0.4086791299579,-0.382630478840928,-0.271632678812289,-0.0930523552326026,-0.0749576231057326,0.432397464446664,-0.266986032434097
0.401241149944359,-0.202699180450074,-0.358141145011448,-0.0856837544255845,0.0670010185885955,0.307970391499065,0.142119116181297,-0.0421870409239897,-0.38327461311468
0.312085616115901,-0.486697753925888,0.190390830922862,0.0959246747876714,0.227509992222541,0.304969441804878,0.0701752683442422,-0.241401124419159,0.0606887828348807
0.539535205987831,-0.62995107980326,-0.0902866759615835,0.189227809754597,0.319302721375589,0.0741971152094037,0.25051638723539,-0.50233639425181,-0.137640971894376
0.270107640739818,-0.62421564247786,-0.107560769597621,0.0106277778019834,0.178847980879056,-0.515095663267828,-0.122220763473789,0.0547434961814995,-0.141388879445101
-0.404698120912095,0.297789679803694,-0.273636224325029,0.695710478268286,-0.056895108408055,0.135995747639333,0.267952803837885,0.0844848557579477,-0.27481687310079
-0.291012080801805,0.0940076453238276,0.0825585925424588,0.00568151113126891,-0.208887142578661,-0.201312645341706,-0.405275287250016,-0.0115590291819733,0.134198369240962
-0.447512569464523,-0.217407426434217,0.311432908286213,0.327729647916265,-0.0819513664642937,-0.203121090107409,-0.265271693676033,-0.206890830758548,-0.418651006020703
